id,from_id,to_id,edge_type,edge_type_norm,status,risk_level,confidence,evidence_json,evidence_text,business_rule,last_updated,next_action,risk_reason,from_node_type,to_node_type,ai_ready,needs_review,text_for_embedding
edge_0246,concept_site_receipt,consolidated_06_inspection_event,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_site_receipt"", ""target_node:consolidated_06_inspection_event"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_site_receipt | target_node:consolidated_06_inspection_event | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,InspectionEvent,true,false,edge_0246 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_site_receipt | target_node:consolidated_06_inspection_event | relation:references | confidence:EXTRACTED
edge_0247,concept_site_receipt,consolidated_06_material_issue,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_site_receipt"", ""target_node:consolidated_06_material_issue"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_site_receipt | target_node:consolidated_06_material_issue | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0247 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_site_receipt | target_node:consolidated_06_material_issue | relation:references | confidence:EXTRACTED
edge_0248,consolidated_09_kpi_observation,concept_site_receipt,shares_data_with,SHARES_DATA_WITH,PASS,,EXTRACTED,"[""source_node:consolidated_09_kpi_observation"", ""target_node:concept_site_receipt"", ""relation:shares_data_with"", ""confidence:EXTRACTED""]",source_node:consolidated_09_kpi_observation | target_node:concept_site_receipt | relation:shares_data_with | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,KPIObservation,Document,true,false,edge_0248 | SHARES_DATA_WITH | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_09_kpi_observation | target_node:concept_site_receipt | relation:shares_data_with | confidence:EXTRACTED
edge_0249,consolidated_06_inspection_event,consolidated_06_material_exception,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:consolidated_06_inspection_event"", ""target_node:consolidated_06_material_exception"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:consolidated_06_inspection_event | target_node:consolidated_06_material_exception | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,InspectionEvent,Document,true,false,edge_0249 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_inspection_event | target_node:consolidated_06_material_exception | relation:references | confidence:EXTRACTED
edge_0250,consolidated_06_material_exception,consolidated_06_claim,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:consolidated_06_material_exception"", ""target_node:consolidated_06_claim"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:consolidated_06_material_exception | target_node:consolidated_06_claim | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,MilestoneEvent,true,false,edge_0250 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_exception | target_node:consolidated_06_claim | relation:references | confidence:EXTRACTED
edge_0251,concept_port_operations,concept_port_call,implements_domain_model,IMPLEMENTS_MODEL,PASS,,EXTRACTED,"[""source_node:concept_port_operations"", ""target_node:concept_port_call"", ""relation:implements"", ""confidence:EXTRACTED""]",source_node:concept_port_operations | target_node:concept_port_call | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0251 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_port_operations | target_node:concept_port_call | relation:implements | confidence:EXTRACTED
edge_0252,concept_port_call,consolidated_07_port_clearance_case,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_port_call"", ""target_node:consolidated_07_port_clearance_case"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_port_call | target_node:consolidated_07_port_clearance_case | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0252 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_port_call | target_node:consolidated_07_port_clearance_case | relation:references | confidence:EXTRACTED
edge_0253,concept_port_call,consolidated_07_port_release_gate,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_port_call"", ""target_node:consolidated_07_port_release_gate"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_port_call | target_node:consolidated_07_port_release_gate | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,MilestoneEvent,true,false,edge_0253 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_port_call | target_node:consolidated_07_port_release_gate | relation:references | confidence:EXTRACTED
edge_0254,concept_port_call,consolidated_07_port_rotation,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_port_call"", ""target_node:consolidated_07_port_rotation"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_port_call | target_node:consolidated_07_port_rotation | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0254 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_port_call | target_node:consolidated_07_port_rotation | relation:references | confidence:EXTRACTED
edge_0255,concept_port_call,consolidated_07_port_service_event,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:concept_port_call"", ""target_node:consolidated_07_port_service_event"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:concept_port_call | target_node:consolidated_07_port_service_event | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0255 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_port_call | target_node:consolidated_07_port_service_event | relation:references | confidence:EXTRACTED
edge_0256,consolidated_07_ofco,consolidated_07_port_service_event,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:consolidated_07_ofco"", ""target_node:consolidated_07_port_service_event"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:consolidated_07_ofco | target_node:consolidated_07_port_service_event | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0256 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_07_ofco | target_node:consolidated_07_port_service_event | relation:references | confidence:EXTRACTED
edge_0257,consolidated_07_port_service_event,consolidated_07_pilotage,references,REFERENCES,PASS,,EXTRACTED,"[""source_node:consolidated_07_port_service_event"", ""target_node:consolidated_07_pilotage"", ""relation:references"", ""confidence:EXTRACTED""]",source_node:consolidated_07_port_service_event | target_node:consolidated_07_pilotage | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0257 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_07_port_service_event | target_node:consolidated_07_pilotage | relation:references | confidence:EXTRACTED
